Name,Price,Description,ImageUrl,Brand Name,Gender
VELVET MUSK ,"28,000","Fragrance Notes:
• Top: Musk 🐚, Powdery Notes 🌬️
• Heart: Floral Notes 🌸
• Base: Amber 🧡, White Musk 🐚, Woody Notes 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVELVET%20MUSK_.png?alt=media&token=9d0e43b3-3a5d-48b8-a02d-c13890d01b32,Lattafa,Unisex
VELVET OUD ,"28,000","Fragrance Notes:
• Top: Woody Notes 🪵
• Heart: Spices 🧂, Oud 🪵
• Base: Amber 🧡, Musk

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVELVET%20OUD_.png?alt=media&token=382f2a3f-589e-4305-b33c-def14cc8ac61,Lattafa,Unisex
VELVET OUD LATTAFA ,"28,000","Fragrance Notes:
• Top: Woody Notes 🪵
• Heart: Spices 🧂, Oud 🪵
• Base: Amber 🧡, Musk

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVELVET%20OUD%20LATTAFA_.jpg?alt=media&token=fc5e9436-17fd-4378-81d6-13acca21af06,Lattafa,Unisex
VINTAGE CASTLE ,,"Fragrance Notes:
• Top: Green Patchouli 🌿, Iris 🌸
• Heart: Patchouli 🌿, Mimosa 🌼
• Base: Patchouli 🌿, Marshmallow 🍬, Civet 🐄/⚗️, Musk",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVINTAGE%20CASTLE_.png?alt=media&token=5dd14461-561b-4ffc-9899-15cf077bfc59,Lattafa,Female
VINTAGE RADIO,"55,000","Fragrance Notes:
• Top: Bergamot 🍋, Blackcurrant 🍇
• Heart: Rose 🌹, Jasmine 🌸
• Base: Patchouli 🌿, Amber 🧡, Musk",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVINTAGE%20RADIO.png?alt=media&token=0e3909a5-115c-41f9-b314-e58e6090c614,Lattafa,Unisex
VINTAGE RADIO LATTAFA ,"55,000","Fragrance Notes:
• Top: Lavender 💜, Sage 🌿, Bergamot 🍋
• Heart: Plum 🍑, Palo Santo 🌲, Black Pepper 🌶️
• Base: Sandalwood 🌲, Amberwood 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVINTAGE%20RADIO%20LATTAFA_.jpg?alt=media&token=ce5eed5a-1715-4be8-b5ae-c06ef7296f96,Lattafa,Unisex
VOUX PATISSERIE ,"40,000","Fragrance Notes:
• Top: Tangerine 🍊, Cardamom 🌿, Saffron 🧂
• Heart: Apple 🍏, Rose 🌹, Milky Notes 🥛
• Base: Vanilla 🍦, Sandalwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVOUX%20PATISSERIE_.jpg?alt=media&token=8680ca8a-407c-4082-87e3-1b35e2802a1f,Paris Corner,Unisex
WAJOOD LATTAFA PRIDE ,"55,000","Fragrance Notes (community review):
• Top/Heart: Incense 🕯️, Metallic minerals ⚙️
• Base: Cedarwood 🪵, Musk

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FWAJOOD%20LATTAFA%20PRIDE_.png?alt=media&token=ae37cc2f-e17e-4e62-9c60-c80f76ea53ed,Lattafa,Unisex
WINNERS TROPHY GOLD ,"45,000","Fragrance Notes:
• Top: Apple 🍏, Bergamot 🍋, Pineapple 🍍
• Heart: Jasmine 🌼, Patchouli 🌿, Birch 🌳
• Base: Musk 🐚, Ambergris 🧡, Vanilla 🍦, Oakmoss 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FWINNERS%20TROPHY%20GOLD_.png?alt=media&token=53b323c0-57e7-4da1-9cf9-60e68c1af5fa,Lattafa,Unisex
WOW OUD ,,"Fragrance Notes:
• Top: Saffron 🧂
• Heart: Orris 🌸, Rose 🌹
• Base: Oud 🪵, Vanilla 🍦, Leather 🧥
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FWOW%20OUD_.jpg?alt=media&token=55f91307-abd9-4fad-8f03-86a07c0ceb2b,Wow Oud,Unisex
YARA LATTAFA ,"30,000","Fragrance Notes:
• Top: Heliotrope 🌸, Orchid 🌼, Tangerine 🍊
• Heart: Tropical Fruits 🍍, Gourmand Notes 🍬
• Base: Vanilla 🍦, Musk 🐚, Sandalwood 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FYARA%20LATTAFA_.jpg?alt=media&token=2893db99-cd5e-4739-969b-c4daab207893,Lattafa,Female
YARA PINK ,"30,000","Yara Pink (Lattafa)
Fragrance Notes:
• Top: Orchid 🌸, Heliotrope 🌺, Tangerine 🍊
• Heart: Tropical Fruits 🍍, Gourmand Accord 🍬
• Base: Vanilla 🍦, Musk, Sandalwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FYARA%20PINK_.jpg?alt=media&token=1af3b4a0-4ba5-4367-a857-952a591fe403,Lattafa,Female
YARA PINK LATTAFA ,"30,000","Fragrance Notes:
• Top: Orchid 🌸, Heliotrope 🌺, Tangerine 🍊
• Heart: Gourmand Accord & Tropical Fruits 🍍🍓
• Base: Vanilla 🍦, Musk 🕊️, Sandalwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FYARA%20PINK%20LATTAFA_.jpg?alt=media&token=b9d4ca44-4bb2-4631-99ce-f8d6bcf0f855,Lattafa,Unisex
YARA WHIITE LATTAFA,"30,000","Fragrance Notes:
• Top: Jasmine 🌸, Peach 🍑
• Heart: Caramel 🍬, Amber 🧡
• Base: Sandalwood 🪵, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FYARA%20WHIITE%20LATTAFA.jpg?alt=media&token=9f0ffcd2-bb54-4337-81bd-1c94f7522ba1,Lattafa,Female
YVES SAINT LAURENT LE PARFUM,"220,000","Fragrance Notes:
• Top: Apple 🍏, Aldehydes ✨, Grapefruit 🍊, Ginger 🌶️
• Heart: Lavender 💜, Sage 🌿, Geranium 🌹
• Base: Tonka Bean 🌰, Cedar 🌲, Incense 🌫️, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FYVES%20SAINT%20LAURENT.jpg?alt=media&token=8868d287-32c7-48da-bd09-b7bb9fdc6c3f,YSL,Male
ZAFFIRO COLLECTION ,"30,000","Fragrance Notes:
• Top: Lemon 🍋
• Heart: Saffron 🧂, Cardamom 🌿, Jasmine 🌸, Rose 🌹
• Base: Animalic Notes 🐾, Vanilla 🍦, Cedar 🌲, White Cedar 🌲, Gurjan Balsam 🌿, Patchouli 🌿, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZAFFIRO%20COLLECTION_.jpg?alt=media&token=7462bc7c-b5bd-46aa-beeb-184c8d140968,Alhambra,Male
ZAFFIRO COLLECTION  REGALE ,"30,000","Fragrance Notes:
• Top: Lemon 🍋
• Heart: Saffron 🧂, Cardamom 🌿, Jasmine 🌸, Rose 🌹
• Base: Animalic Notes 🐾, Vanilla 🍦, Cedar 🌲, White Cedar 🌲, Gurjan Balsam 🌿, Patchouli 🌿, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZAFFIRO%20COLLECTION%20%20REGALE_.jpg?alt=media&token=60380cd2-7527-4994-94e5-017ff68235cb,Alhambra,Unisex
ZAFFIRO COLLECTION CRAFTED OUD ,"30,000","Fragrance Notes:
• Top: Guatemalan Cardamom 🌰, Cypress 🌲, Pink Pepper 🌶️
• Heart: Oud 🪵, Cedarwood 🌲, Patchouli 🌿, Iris 🌸
• Base: Vetiver 🌾, Sandalwood 🌲, Amber 🧡, Musk 🕊️, Labdanum 🌿, Vanilla 🍦
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZAFFIRO%20COLLECTION%20CRAFTED%20OUD_.jpg?alt=media&token=2755c119-2718-4bae-a3c4-8012ddc95052,Alhambra,Unisex
ZANZIBAR ASAD LATTAFA,"30,000","Fragrance Notes:
• Top: Lavender 💜, Pineapple 🍍, Black Pepper 🌶️
• Heart: Iris 🌸, Patchouli 🌿, Coffee ☕
• Base: Vanilla 🍦, Amber 🧡, Dry Woods 🪵, Benzoin 🌳",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZANZIBAR%20ASAD%20LATTAFA.jpg?alt=media&token=aac9a4d1-eba3-4813-bfef-67416a99cea4,Lattafa,Male
ZARA MAN,"21,000","Fragrance Notes:
• Top: Lime 🍋, Lemon 🍋
• Heart: Spicy Notes 🌶️, Geranium 🌹
• Base: Moss 🍃, Pepper 🌶️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZARA%20MAN.jpg?alt=media&token=ad9cde69-c9ff-4280-af91-2c2c7ae9eee7,Zara,Male
ZARA ORANGE HONEY ,"8,000","Fragrance Notes:
• Top: Neroli 🌼
• Heart: Orange Blossom 🌸
• Base: Orchid 🌺",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZARR%20ORANGE%20HONEY_.jpg?alt=media&token=32bec56a-1194-4559-a653-35d60091e4fb,Zara,Female
ZARR FORGET ME NOT ,"8,000","Fragrance Notes:
• Top: Green Apple 🍏, Cedar 🌳, Hyacinth 🌸
• Heart: Bamboo 🌿, Hyacinth 🌸, White Rose 🌹
• Base: Musk, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZARR%20FORGET%20ME%20NOT_.jpg?alt=media&token=e44446e2-df19-46fe-86fb-491d52c09ca7,Zarr,Unisex
ZARR PINK ,"8,000","Fragrance Notes:
• Top: Floral Accord 🌸
• Heart: Soft Gourmand 🍬
• Base: Musk, possibly creamy woods 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZARR%20PINK_.jpg?alt=media&token=7b609440-d7c5-442c-9188-36a0f3b94b9b,Zarr,Female
ZARR RED VANILLA ,"8,000","Fragrance Notes:
• Top: Raspberry 🍇, Tangerine 🍊
• Heart: Red Peony 🌸, Iris 🌸
• Base: Vanilla 🍦, Tonka Bean 🌰",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZARR%20RED%20VANILLA_.jpg?alt=media&token=d48d277f-b2c2-48cd-b0e1-b6071dab52f3,Zarr,Unisex
ZIKRA ,"70,000","Fragrance Notes:
• Top: Citrus 🍊, Pink Pepper 🌶️
• Heart: Lavender 💜, Iris 🌸, Patchouli 🌿
• Base: Amber 🧡, Musk 🐚, Leather 🧥

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZIKRA_.png?alt=media&token=8caf838c-68a2-48cb-8947-9c7f71ba6383,Lattafa,Unisex
ZUL,"31,000","Fragrance Notes:
• Top: Berry-Citrus 🍓🍊 (citrus zest, berries)
• Heart: Spicy Saffron 🧂, Pepper 🌶️
• Base: Warm Spices & Woody Elements 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FZUL.png?alt=media&token=f995c3e1-3445-4caa-a9ae-e9bb385bdd10,Zul,Male
